Make,Model,Year,Mileage,Engine size,Fuel type,Transmission,Condition,Drive type,Horsepower,Torque,Acceleration,Body type,Seats,Price,Condition_Original
Toyota,Toyoace Truck,1991.0,88000.0,2970.0,diesel,manual,4.5,fwd,150.0,200.0,10.0,truck,3.0,,
Mitsubishi,Canter Truck,1994.0,163000.0,3600.0,diesel,manual,4.5,fwd,150.0,200.0,10.0,truck,3.0,12066.0,
Mitsubishi,Canter Truck,2005.0,269000.0,3000.0,diesel,manual,4.5,fwd,150.0,200.0,10.0,truck,3.0,,
Nissan,Diesel Condor,1995.0,165000.0,4200.0,diesel,manual,4.5,fwd,113.0,187.5,11.0,truck,5.0,,
Mitsubishi,Canter Truck,1995.0,280000.0,4600.0,diesel,manual,4.5,fwd,150.0,200.0,10.0,truck,3.0,12281.0,
Mitsubishi,Canter Truck,1990.0,49000.0,2800.0,diesel,manual,4.5,fwd,150.0,200.0,10.0,truck,3.0,,
Lamborghini,Aventador,2015.0,3500.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,697572.0,
Lamborghini,Aventador,2015.0,1500.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,612702.0,
Lamborghini,Aventador,2015.0,1594.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,594762.0,
Lamborghini,Aventador,2015.0,13222.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,594022.0,
Lamborghini,Aventador,2015.0,1400.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,590242.0,
Toyota,Cullinan,2012.0,200.0,6500.0,petrol,automatic,4.5,awd,132.5,173.0,10.5,suv,0.0,518532.0,
Lamborghini,Huracan,2015.0,530.0,5200.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,517602.0,
Ferrari,812Gts,2017.0,904.0,6500.0,petrol,automatic,4.5,rwd,560.0,755.0,3.6,convertible,2.0,509212.0,
Ferrari,812Gts,2017.0,785.0,6500.0,petrol,automatic,4.5,rwd,560.0,755.0,3.6,convertible,2.0,499492.0,
Lamborghini,Aventador,2015.0,9910.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,496162.0,
Ferrari,812Gts,2017.0,900.0,6500.0,petrol,automatic,4.5,rwd,560.0,755.0,3.6,convertible,2.0,495862.0,
Lamborghini,Aventador,2015.0,19000.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,485032.0,
Nissan,Gt R,2015.0,50.0,3800.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,4.0,458182.0,
Lamborghini,Aventador,2015.0,25521.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,457672.0,
Ferrari,458 Speciale,2017.0,9500.0,4500.0,petrol,automatic,4.5,mr,560.0,755.0,3.6,coupe,2.0,452202.0,
Rolls,Cullinan,2015.0,100.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,suv,0.0,451032.0,
Nissan,Skyline,2015.0,77631.0,2000.0,petrol,manual,4.5,fwd,209.5,349.5,7.5,sedan,5.0,437912.0,
Lamborghini,Huracan,2015.0,2058.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,437042.0,
Nissan,Gt R,2015.0,1038.0,3800.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,4.0,436402.0,
Nissan,Skyline,2015.0,7380.0,2560.0,petrol,manual,4.5,awd,209.5,349.5,7.5,coupe,4.0,427762.0,
Lamborghini,Aventador,2015.0,23000.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,423282.0,
Toyota,Cullinan,2012.0,3000.0,6500.0,petrol,automatic,4.5,awd,132.5,173.0,10.5,suv,0.0,409512.0,
Lamborghini,Huracan,2015.0,450.0,5200.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,401522.0,
Ferrari,F8 Spider,2015.0,1390.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,400092.0,
Ferrari,F8 Spider,2015.0,5000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,394642.0,
Rolls,Cullinan,2015.0,100.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,suv,0.0,395132.0,
Toyota,Db7,2012.0,9000.0,5900.0,petrol,manual,4.5,fwd,132.5,173.0,10.5,sedan,4.0,393042.0,
Lamborghini,Urus,2021.0,300.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,389952.0,
Ferrari,Sf90 Stradale,2017.0,2800.0,4000.0,petrol hybrid,automatic,4.5,awd,560.0,755.0,3.6,coupe,2.0,386462.0,
Kia,Phantom,2007.0,8000.0,6700.0,petrol,automatic,4.5,awd,140.0,305.0,9.0,sedan,5.0,385872.0,
Ferrari,F8 Spider,2015.0,1090.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,383372.0,
Aston,V12 Vantage,2015.0,75.0,5200.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,2.0,379772.0,
Lamborghini,Aventador,2015.0,16800.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,379702.0,
Porsche,911,2021.0,2000.0,4000.0,petrol,manual,4.5,awd,502.0,470.0,3.4,coupe,4.0,375962.0,
Ferrari,360,2015.0,6000.0,6500.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,2.0,372502.0,
Lamborghini,Aventador,2015.0,9556.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,368742.0,
Nissan,Skyline,2015.0,9868.0,2600.0,petrol,manual,4.5,awd,209.5,349.5,7.5,coupe,4.0,365352.0,
Ferrari,F8 Tributo,2015.0,5000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,365222.0,
Nissan,Gt R,2015.0,4400.0,3800.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,coupe,2.0,365422.0,
Hyundai,Cullinan,2017.0,5800.0,6500.0,petrol,automatic,4.5,awd,197.0,440.0,9.5,suv,0.0,366072.0,
Nissan,Skyline,2015.0,20080.0,2600.0,petrol,manual,4.5,awd,209.5,349.5,7.5,coupe,4.0,365302.0,
Lamborghini,Huracan,2015.0,95.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,361612.0,
Rolls,Dawn,2015.0,8400.0,6600.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,convertible,4.0,361902.0,
Lamborghini,Urus,2021.0,680.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,359542.0,
Ferrari,Sf90 Stradale,2017.0,4000.0,4000.0,petrol hybrid,automatic,4.5,awd,560.0,755.0,3.6,coupe,2.0,358812.0,
Lamborghini,Aventador,2015.0,22900.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,357942.0,
Lamborghini,Urus,2021.0,3021.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,354942.0,
Rolls,Cullinan,2015.0,3000.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,suv,0.0,355182.0,
Rolls,Cullinan,2015.0,6619.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,suv,5.0,354992.0,
Ferrari,F8 Spider,2015.0,1000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,351862.0,
Ferrari,360,2015.0,5756.0,6500.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,2.0,350732.0,
Lamborghini,Huracan,2015.0,7227.0,5200.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,coupe,2.0,333472.0,
Ferrari,360,2015.0,8014.0,6500.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,2.0,332102.0,
Lamborghini,Huracan,2015.0,1800.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,331102.0,
Aston,Dbs,2015.0,240.0,5200.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,2.0,330982.0,
Lamborghini,Urus,2021.0,890.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,329452.0,
Lamborghini,Urus,2021.0,83.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,329362.0,
Lamborghini,Aventador,2015.0,14200.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,328812.0,
Lamborghini,Huracan,2015.0,2117.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,328042.0,
Nissan,Gt R,2015.0,450.0,3800.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,4.0,326922.0,
Ferrari,F8 Tributo,2015.0,1498.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,325292.0,
Lamborghini,Huracan,2015.0,9800.0,5200.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,coupe,2.0,323512.0,
Lamborghini,Urus,2021.0,300.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,323702.0,
Lamborghini,Urus,2021.0,70.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,319232.0,
Ferrari,F8 Spider,2015.0,1000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,318052.0,
Lamborghini,Urus,2021.0,370.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,315122.0,
Rolls,Ghost,2015.0,3700.0,6700.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,sedan,5.0,315082.0,
Ferrari,F8 Spider,2015.0,530.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,314432.0,
Rolls,Ghost,2015.0,18000.0,6700.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,sedan,5.0,313622.0,
Lamborghini,Aventador,2015.0,5000.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,312252.0,
Ferrari,F8 Tributo,2015.0,5000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,311232.0,
Ferrari,360,2015.0,11000.0,6500.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,2.0,310972.0,
Ferrari,360,2015.0,4000.0,6500.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,2.0,307162.0,
Lamborghini,Urus,2021.0,11600.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,4.0,307692.0,
Lamborghini,Huracan,2015.0,107.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,304392.0,
Rolls,Cullinan,2015.0,18000.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,suv,4.0,298022.0,
Ferrari,360,2015.0,11000.0,6500.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,2.0,310972.0,
Ferrari,360,2015.0,4000.0,6500.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,2.0,307162.0,
Lamborghini,Urus,2021.0,11600.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,4.0,307692.0,
Lamborghini,Huracan,2015.0,107.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,304392.0,
Rolls,Cullinan,2015.0,18000.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,suv,4.0,298022.0,
Ferrari,F8 Tributo,2015.0,3000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,296272.0,
Ferrari,F8 Tributo,2015.0,550.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,294952.0,
Lamborghini,Huracan,2015.0,3000.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,0.0,292722.0,
Lamborghini,Aventador,2015.0,2000.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,292642.0,
Mercedes,Sls Amg,2016.0,5139.0,6300.0,petrol,automatic,4.5,rwd,208.0,350.0,7.7,coupe,2.0,292072.0,
Ferrari,F8 Tributo,2015.0,6000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,291502.0,
Ferrari,F430 Spider,2015.0,34500.0,4300.0,petrol,manual,4.5,mr,150.0,200.0,10.0,convertible,2.0,291192.0,
Lamborghini,Urus,2021.0,1808.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,291492.0,
Lamborghini,Urus,2021.0,3000.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,290242.0,
Lamborghini,Urus,2021.0,1117.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,289752.0,
Rolls,Dawn,2015.0,21700.0,6600.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,convertible,4.0,285842.0,
Ferrari,F8 Tributo,2015.0,7671.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,285242.0,
Honda,Nsx,2015.0,34000.0,3200.0,petrol,manual,4.5,mr,150.0,200.0,10.0,coupe,2.0,284892.0,
Ferrari,458 Spider,2015.0,24000.0,4500.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,284712.0,
Lamborghini,Urus,2021.0,6480.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,284452.0,
Rolls,Cullinan,2015.0,19000.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,suv,4.0,283332.0,
Nissan,Skyline,2015.0,52200.0,2600.0,petrol,manual,4.5,awd,209.5,349.5,7.5,coupe,4.0,278652.0,
Lamborghini,Urus,2021.0,6950.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,278782.0,
Nissan,Gt R,2015.0,1500.0,3800.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,4.0,278402.0,
Honda,Nsx,2015.0,2104.0,3500.0,petrol hybrid,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,278182.0,
Lamborghini,Murcielago,2021.0,32000.0,6500.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,coupe,2.0,278182.0,
Lamborghini,Urus,2021.0,5500.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,278672.0,
Lamborghini,Aventador,2015.0,27000.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,278102.0,
Lamborghini,Huracan,2015.0,512.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,278022.0,
Ferrari,360,2015.0,11100.0,6500.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,2.0,277992.0,
Ferrari,F8 Tributo,2015.0,1446.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,277942.0,
Ferrari,458 Spider,2015.0,18000.0,4500.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,276782.0,
Mercedes,Dawn,2016.0,22000.0,6600.0,petrol,automatic,4.5,rwd,208.0,350.0,7.7,convertible,4.0,277092.0,
Rolls,Dawn,2015.0,17000.0,6600.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,convertible,4.0,274942.0,
Rolls,Dawn,2015.0,29260.0,6591.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,convertible,4.0,273242.0,
Lamborghini,Urus,2021.0,1700.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,271412.0,
Ferrari,488 Spider,2015.0,4000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,270862.0,
Rolls,Dawn,2015.0,7500.0,6600.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,convertible,4.0,271312.0,
Ferrari,F8 Tributo,2015.0,2600.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,270842.0,
Lamborghini,Aventador,2015.0,4327.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,270622.0,
Lamborghini,Urus,2021.0,13000.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,270962.0,
Ferrari,488 Spider,2015.0,9000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,269522.0,
Alfa,8C,2016.0,29000.0,4700.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,2.0,269542.0,
Nissan,Skyline,2015.0,46480.0,2600.0,petrol,manual,4.5,awd,209.5,349.5,7.5,coupe,4.0,269492.0,
Ferrari,360,2015.0,19600.0,6500.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,2.0,267822.0,
Aston,Wraith,2015.0,9500.0,6600.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,4.0,267562.0,
Lamborghini,Urus,2021.0,5520.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,266142.0,
Ferrari,F8 Tributo,2015.0,2675.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,265052.0,
Rolls,Cullinan,2015.0,32050.0,6700.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,suv,5.0,264572.0,
Lamborghini,Aventador,2015.0,2273.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,263452.0,
Lamborghini,Huracan,2015.0,1994.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,263452.0,
Lamborghini,Huracan,2015.0,1370.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,263402.0,
Ferrari,488 Spider,2015.0,5000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,262102.0,
Ferrari,Rome,2015.0,530.0,3900.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,coupe,4.0,261682.0,
Ferrari,F8 Tributo,2015.0,2000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,261482.0,
Porsche,911,2021.0,150.0,4000.0,petrol,automatic,4.5,awd,502.0,470.0,3.4,coupe,2.0,257812.0,
Nissan,Skyline,2015.0,1400.0,2000.0,petrol,manual,4.5,awd,209.5,349.5,7.5,sedan,5.0,257262.0,
Land,Range Rover,2015.0,5300.0,4400.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,suv,5.0,257062.0,
Nissan,Gt R,2015.0,1705.0,3800.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,4.0,256522.0,
Lamborghini,Huracan,2015.0,10000.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,0.0,256192.0,
Lamborghini,Urus,2021.0,11850.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,256752.0,
Lamborghini,Urus,2021.0,3300.0,3990.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,256052.0,
Lamborghini,Aventador,2015.0,26000.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,254942.0,
Honda,Nsx,2015.0,8902.0,3200.0,petrol,manual,4.5,awd,150.0,200.0,10.0,coupe,2.0,254772.0,
Lamborghini,Huracan,2015.0,900.0,5200.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,252722.0,
Lamborghini,Urus,2021.0,16000.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,253252.0,
Lamborghini,Huracan,2015.0,1497.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,251272.0,
Toyota,Urus,2012.0,12000.0,4000.0,petrol,automatic,4.5,awd,132.5,173.0,10.5,suv,5.0,251782.0,
Lamborghini,Urus,2021.0,4500.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,250112.0,
Bmw,Dawn,2016.0,26000.0,6600.0,petrol,automatic,4.5,awd,265.0,500.0,6.6,convertible,4.0,249502.0,
Ferrari,488 Spider,2015.0,8300.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,249032.0,
Nissan,Gt R,2015.0,333.0,3800.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,4.0,249092.0,
Lamborghini,Huracan,2015.0,750.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,247942.0,
Lamborghini,Aventador,2015.0,22000.0,6490.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,246142.0,
Lamborghini,Urus,2021.0,6877.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,246562.0,
Lamborghini,Huracan,2015.0,4423.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,241732.0,
Lamborghini,Aventador,2015.0,10689.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,241682.0,
Ferrari,488 Spider,2015.0,6000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,241622.0,
Ferrari,Rome,2015.0,1600.0,3900.0,petrol,automatic,4.5,rwd,150.0,200.0,10.0,coupe,4.0,241022.0,
Land,Range Rover Sport,2015.0,58.0,4400.0,petrol hybrid,automatic,4.5,awd,150.0,200.0,10.0,suv,5.0,240772.0,
Ferrari,Rome,2015.0,2000.0,3900.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,coupe,4.0,239902.0,
Lamborghini,Huracan,2015.0,7995.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,0.0,239622.0,
Amg,Sclass,2015.0,150.0,4000.0,petrol hybrid,automatic,4.5,awd,150.0,200.0,10.0,sedan,5.0,239762.0,
Ferrari,F8 Tributo,2015.0,7000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,238842.0,
Ferrari,488 Gtb,2015.0,15000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,238822.0,
Ferrari,458 Spider,2015.0,22990.0,4500.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,238562.0,
Ferrari,488 Spider,2015.0,26700.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,238502.0,
Ferrari,488 Spider,2015.0,8000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,238182.0,
Amg,Gclass,2015.0,41.0,4000.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,suv,5.0,238652.0,
Mazda,Continental,2015.0,4340.0,3993.0,petrol,automatic,4.5,awd,113.0,213.0,9.0,convertible,4.0,238372.0,
Lamborghini,Murcielago,2021.0,4615.0,6500.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,coupe,2.0,236242.0,
Ferrari,458 Spider,2015.0,32000.0,4500.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,236242.0,
Lamborghini,Urus,2021.0,3900.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,236582.0,
Lamborghini,Urus,2021.0,7696.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,236522.0,
Ferrari,F12 Berlinetta,2017.0,4000.0,6300.0,petrol,automatic,4.5,mr,560.0,755.0,3.6,coupe,2.0,235332.0,
Lamborghini,Aventador,2015.0,12700.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,234422.0,
Ferrari,458 Spider,2015.0,27000.0,4500.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,234412.0,
Ferrari,360,2015.0,19000.0,3600.0,petrol,manual,4.5,mr,150.0,200.0,10.0,convertible,2.0,233832.0,
Ferrari,Rome,2015.0,4000.0,3900.0,petrol,automatic,4.5,fwd,150.0,200.0,10.0,coupe,4.0,233222.0,
Lamborghini,Aventador,2015.0,24377.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,233092.0,
Porsche,911,2021.0,6000.0,3700.0,petrol,automatic,4.5,awd,502.0,470.0,3.4,coupe,4.0,232252.0,
Ferrari,458 Spider,2015.0,25000.0,4499.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,231482.0,
Lamborghini,Huracan,2015.0,95.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,231452.0,
Lamborghini,Urus,2021.0,22000.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,230782.0,
Ferrari,488 Spider,2015.0,18000.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,229692.0,
Lamborghini,Huracan,2015.0,13360.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,229622.0,
Lamborghini,Aventador,2015.0,44519.0,6500.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,229272.0,
Ferrari,458 Italia,2015.0,8355.0,4500.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,228462.0,
Lamborghini,Urus,2021.0,11200.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,4.0,227862.0,
Land,Range Rover Sport,2015.0,300.0,4400.0,petrol hybrid,automatic,4.5,awd,150.0,200.0,10.0,suv,5.0,227822.0,
Lamborghini,Urus,2021.0,19300.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,227802.0,
Lamborghini,Urus,2021.0,22500.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,227802.0,
Lamborghini,Urus,2021.0,4200.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,227712.0,
Chevrolet,Rome,2004.0,1000.0,3900.0,petrol,automatic,4.5,fwd,72.0,104.0,13.0,coupe,4.0,226922.0,
Lamborghini,Urus,2021.0,7000.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,227172.0,
Nissan,Gt R,2015.0,56.0,3800.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,4.0,226752.0,
Lamborghini,Urus,2021.0,25000.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,227082.0,
Porsche,911,2021.0,3500.0,3800.0,petrol,automatic,4.5,awd,502.0,470.0,3.4,coupe,4.0,226412.0,
Lamborghini,Huracan,2015.0,7900.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,225972.0,
Ferrari,458 Italia,2015.0,9300.0,4500.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,coupe,2.0,225632.0,
Lamborghini,Urus,2021.0,13300.0,4000.0,petrol,automatic,4.5,awd,650.0,850.0,3.6,suv,5.0,225862.0,
Ferrari,Gtc 4Lusso,2015.0,9000.0,6300.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,4.0,225512.0,
Lamborghini,Huracan,2015.0,10000.0,5200.0,petrol,automatic,4.5,awd,150.0,200.0,10.0,coupe,2.0,225142.0,
Ferrari,488 Spider,2015.0,10820.0,3900.0,petrol,automatic,4.5,mr,150.0,200.0,10.0,convertible,2.0,225132.0,
Toyota,Dbs,2012.0,6000.0,5200.0,petrol,automatic,4.5,fwd,132.5,173.0,10.5,coupe,4.0,224372.0,
