id,model_name,make_name,vehicle_type,name,price,body_type,source,current_location,drive,mileage,color,annual_insurance,year_of_manufacture,torque,fuel_type,engine_size,horse_power,acceleration,transmission,urban_consumption,highway_consumption,availability,purchase_status,condition
5861,A5,Audi,Automobile,Audi A5,4135399,Saloon,Foreign Used,Japan,AWD,69000,White,165416,2017,370,Petrol,2000,252,8,Automatic,10,12,direct_import_stock,Available,Excellent
5860,GLE350,Mercedes,Automobile,Mercedes Benz GLE350D,7319999,SUV,Foreign Used,Japan,AWD,65000,Blue,292800,2018,620,Diesel,3000,255,8,Automatic,9,11,direct_import_stock,Available,Excellent
5859,Range Rover Sport,Land rover,Automobile,Range Rover Sport,17899999,SUV,Foreign Used,United Kingdom,4WD,35000,Blue,716000,2018,681,Petrol,5000,550,5,Automatic,8,10,direct_import_stock,Available,Excellent
5858,3008,Peugeot,Automobile,Peugeot  3008,3412999,SUV,Foreign Used,Japan,2WD,49000,Black,136800,2018,240,Petrol,1600,154,7,Automatic,14,16,direct_import_stock,Available,Excellent
5857,California,Ferrari,Automobile,Ferrari Carlifonia,26479999,Coupe,Foreign Used,Japan,2WD,18000,White,1060000,2017,755,Petrol,3900,,3.6,Automatic,8,10,direct_import_stock,Available,Excellent
5856,Skyline,Nissan,Automobile,Nissan Skyline,2459999,Saloon,Foreign Used,Japan,2WD,122000,White,106000,2018,350,Petrol,2000,211,7,Automatic,10,12,direct_import_stock,Available,Excellent
5855,C200,Mercedes,Automobile,Mercedes Benz C200,549999,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,184000,Silver,22000,1996,190,Petrol,,155,12,Automatic,10,12,sell_on_behalf,Available,Average
5854,Impreza,Subaru,Automobile,Subaru Impreza,779999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,192000,Blue,28000,2008,127,Petrol,1500,101,10,Automatic,12,14,sell_on_behalf,Available,Very Good
5851,Aqua,Toyota,Automobile,Toyota Aqua,749999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,170000,Silver,30000,2012,111,Petrol Hybrid,1500,101,11,Automatic,32,34,sell_on_behalf,Available,Very Good
5849,Wildtrack,Ford,Automobile,Ford Ranger Wildtrack,4649999,Double Cab,Foreign Used,Thailand,4WD,141000,Orange,186000,2017,470,Diesel,3200,197,8,Automatic,9,11,direct_import_stock,Available,Excellent
5848,GLE 53,Mercedes,Automobile,Mercedes Benz AMG GLE 53,25153140,SUV,Foreign Used,United Kingdom,AWD,9300,Grey,1000000,2023,560,Petrol Hybrid,3000,450,5,Automatic,10,12,direct_import_stock,Available,Excellent
5847,Cx5,Mazda,Automobile,Mazda CX5,2669999,SUV,Foreign Used,Japan,2WD,136000,Red,106800,2017,420,Diesel,2200,173,7,Automatic,11,13,direct_import_stock,Available,Excellent
5846,X1,Bmw,Automobile,BMW X1,2989318,SUV,Foreign Used,Japan,AWD,100000,White,120000,2018,350,Petrol,2000,228,8,Automatic,10,12,direct_import_stock,Available,Excellent
5845,Cayenne,Porsche,Automobile,Porsche Cayenne GTS,31229999,SUV,Foreign Used,United Kingdom,AWD,10,Grey,1280000,2024,660,Petrol,4000,493,4.3,Automatic,8,10,direct_import_stock,Available,Excellent
5843,Q3,Audi,Automobile,Audi Q3,3341999,SUV,Foreign Used,Japan,2WD,36000,Black,133680,2017,250,Petrol,1400,150,8,Automatic,14,16,direct_import_stock,Available,Excellent
5842,GLC,Mercedes,Automobile,Mercedes Benz GLC 250,4949999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,111000,White,168000,2016,350,Petrol,2000,211,8,Automatic,10,12,sell_on_behalf,Available,Excellent
5839,X1,Bmw,Automobile,BMW X1,2849999,SUV,Kenyan Used,"Nairobi, Kenya",2WD,62000,Silver,120000,2016,200,Petrol,1500,141,8,Automatic,14,16,sell_on_behalf,Available,Excellent
5838,Axio,Toyota,Automobile,Toyota Axio,2099999,Saloon,Foreign Used,"Nairobi, Kenya",2WD,61000,White,84000,2016,180,Petrol Hybrid,1500,130,9,Automatic,32,34,available,Available,Excellent
5837,Hilux,Toyota,Automobile,Toyota Hilux,4499999,Double Cab,Kenyan Used,"Nairobi, Kenya",4WD,69240,Silver,180000,2016,383,Diesel,2500,144,8,Manual,10,12,sell_on_behalf,Available,Excellent
5835,Cx5,Mazda,Automobile,Mazda CX5,3799999,SUV,Foreign Used,"Nairobi, Kenya",AWD,119999,Red,152000,2018,420,Diesel,2200,173,8,Automatic,10,13,available,Available,Excellent
5834,Cayenne,Porsche,Automobile,Porsche Cayenne,8499999,SUV,Foreign Used,"Nairobi, Kenya",AWD,51000,Brown,340000,2018,400,Petrol,3600,300,7.7,Automatic,9,11,available,Available,Excellent
5833,C200,Mercedes,Automobile,Mercedes-Benz C200,3149999,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,93000,Black,126000,2014,350,Petrol,2000,184,7,Automatic,10,12,sell_on_behalf,Available,Very Good
5832,Note,Nissan,Automobile,Nissan Note,1169999,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,27000,Silver,48000,2017,106,Petrol,1200,78,11,Automatic,16,18,sell_on_behalf,Available,Excellent
5830,Wish,Toyota,Automobile,Toyota Wish,649999,Van,Kenyan Used,"Nairobi, Kenya",4WD,300000,Blue,24000,2005,164,Petrol,1800,131,11,Automatic,11,13,sell_on_behalf,Available,Very Good
5828,XC60,Volvo,Automobile,Volvo XC60 T6 AWD,3199999,SUV,Kenyan Used,"Nairobi, Kenya",AWD,55000,Brown,128000,2015,400,Petrol,2000,300,5,Automatic,10,12,sell_on_behalf,Available,Very Good
5827,C200,Mercedes,Automobile,Mercedes Benz C200,4499999,Saloon,Foreign Used,"Nairobi, Kenya",2WD,60000,Silver,178000,2017,350,Petrol,2000,184,7,Automatic,10,12,available,Available,Excellent
5825,Landcruiser,Toyota,Automobile,Toyota Landcruiser Prado TX,1999999,SUV,Kenyan Used,"Nairobi, Kenya",4WD,184000,Black,80000,2006,246,Petrol,2700,167,11,Automatic,9,11,sell_on_behalf,Sold,Very Good
5824,XV,Subaru,Automobile,Subaru XV,1979999,Hatchback,Kenyan Used,"Nairobi, Kenya.",AWD,52000,,72000,2015,221,Petrol Hybrid,2000,160,8,Automatic,12,14,sell_on_behalf,Available,Very Good
5823,C200,Mercedes,Automobile,Mercedes Benz C200,4299999,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,31000,,147000,2017,350,Petrol,2000,184,8,Automatic,10,12,sell_on_behalf,Available,Excellent
5821,Fielder,Toyota,Automobile,Toyota Fielder,1499999,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,141000,,63000,2015,138,Petrol,1500,109,10,Automatic,14,16,sell_on_behalf,Available,Very Good
5820,X5,Bmw,Automobile,BMW X5,2249999,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,175000,,88000,2010,400,Petrol,3000,302,8,Automatic,9,11,sell_on_behalf,Available,Very Good
5819,Legacy,Subaru,Automobile,Subaru Legacy,1349999,Station Wagon,Kenyan Used,"Nairobi, Kenya.",AWD,130000,,54000,2012,235,Petrol,2500,173,9,Automatic,10,12,sell_on_behalf,Available,Very Good
5816,RVR,Mitsubishi,Automobile,Mitsubishi ASX,1599999,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,190000,,63000,2018,199,Petrol,2000,156,9,Automatic,10,12,sell_on_behalf,Available,Very Good
5814,A3,Audi,Automobile,Audi A3,2349999,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,76000,,88000,2017,250,Petrol,1400,150,8,Automatic,14,16,sell_on_behalf,Available,Very Good
5813,Forester,Subaru,Automobile,Subaru Forester,3999999,SUV,Foreign Used,"Nairobi, Kenya.",AWD,92000,,140000,2018,236,Petrol,2500,182,8,Automatic,10,12,available,Available,Excellent
5810,XC60,Volvo,Automobile,Volvo XC60,3999999,SUV,Foreign Used,"Nairobi, Kenya.",AWD,48000,,140000,2017,400,Diesel,2000,187,8,Automatic,10,12,sell_on_behalf,Available,Very Good
5809,Bluebird,Nissan,Automobile,Nissan Bluebird,449999,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,219000,,20000,2001,163,Petrol,1800,118,11.6,Automatic,11,13,sell_on_behalf,Available,Very Good
5804,Axio,Toyota,Automobile,Toyota Axio,1779999,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,38000,,68000,2017,130,Petrol,1500,110,10,Automatic,14,16,sell_on_behalf,Available,Very Good
5802,Demio,Mazda,Automobile,Mazda Demio,1379999,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,148000,,58500,2017,102,Petrol,1300,94,10,Automatic,16,18,sell_on_behalf,Available,Very Good
5799,GLC,Mercedes,Automobile,Mercedes Benz GLC 220d,6090800,Coupe,Foreign Used,Japan,AWD,43000,,180000,2017,400,Diesel,2140,168,8,Automatic,10,12,direct_import_stock,Available,Excellent
5798,G350,Mercedes,Automobile,Mercedes Benz G350d,11350150,SUV,Foreign Used,Japan,4WD,62000,,330000,2017,600,Diesel,3000,245,8,Automatic,9,11,direct_import_stock,Available,Excellent
5797,S400,Mercedes,Automobile,Mercedes Benz S400,7571900,Saloon,Foreign Used,Japan,AWD,47000,,225000,2017,480,Petrol,3000,330,7,Automatic,9,11,direct_import_stock,Available,Excellent
5796,Golf GTI,Volkswagen,Automobile,Volkswagen Golf GTI,3037000,Hatchback,Foreign Used,Japan,2WD,30800,,105000,2017,350,Petrol,2000,220,5,Automatic,10,12,direct_import_stock,Available,Excellent
5795,Golf R,Volkswagen,Automobile,Volkswagen Golf R,4399999,Hatchback,Foreign Used,Japan,AWD,45000,,154000,2017,380,Petrol,2000,300,4.5,Automatic,10,12,direct_import_stock,Available,Excellent
5793,A5,Audi,Automobile,Audi A5,4088000,Saloon,Foreign Used,Japan,AWD,57000,,140000,2017,370,Petrol,2000,252,8,Automatic,10,12,direct_import_stock,Available,Excellent
5792,A7,Audi,Automobile,Audi A7,4220000,Saloon,Foreign Used,Japan,AWD,48000,,140000,2017,370,Petrol,2000,252,8,Automatic,10,12,direct_import_stock,Available,Excellent
5791,Q5,Audi,Automobile,Audi Q5,4765000,SUV,Foreign Used,Japan,AWD,29200,,164500,2017,350,Petrol,2000,252,8,Automatic,10,12,direct_import_stock,Available,Excellent
5790,Golf R,Volkswagen,Automobile,Volkswagen Golf R,3696000,Station Wagon,Foreign Used,Japan,AWD,38000,,126000,2017,380,Petrol,2000,300,4,Automatic,10,12,direct_import_stock,Available,Excellent
5789,Lx570,Lexus,Automobile,Lexus LX570,12755000,SUV,Foreign Used,Japan,4WD,65000,,381000,2017,530,Petrol,5700,383,8,Automatic,6,8,direct_import_stock,Available,Excellent
5788,Golf GTI,Volkswagen,Automobile,Volkswagen Golf GTI,2049999,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,90000,,80000,2015,350,Petrol,2000,220,5,Automatic,10,12,sell_on_behalf,Available,Very Good
5787,Wrangler,Jeep,Automobile,Jeep Wrangler,7799999,SUV,Foreign Used,"Nairobi, Kenya.",4WD,113000,,216000,2017,350,Petrol,3600,285,9,Automatic,9,11,sell_on_behalf,Available,Very Good
5785,Wish,Toyota,Automobile,Toyota Wish,1949999,Van,Kenyan Used,"Nairobi, Kenya.",2WD,70000,,72000,2017,164,Petrol,1800,131,11,Automatic,11,13,sell_on_behalf,Available,Very Good
5784,Lancer,Mitsubishi,Automobile,Mitsubishi Lancer,1839999,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,83000,,72000,2017,154,Petrol,1600,115,9,Automatic,14,16,sell_on_behalf,Available,Very Good
5783,Axela,Mazda,Automobile,Mazda Axela,1699999,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,220000,,63000,2015,250,Petrol Hybrid,2000,150,9,Automatic,15,17,sell_on_behalf,Available,Very Good
5782,V40,Volvo,Automobile,Volvo V40,1649999,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,127000,,64000,2016,240,Petrol,1600,148,7,Automatic,14,16,sell_on_behalf,Available,Very Good
5781,Impreza,Subaru,Automobile,Subaru Impreza,1449999,Hatchback,Kenyan Used,"Nairobi, Kenya.",AWD,54000,,63000,2015,170,Petrol,2000,152,8,Automatic,10,12,sell_on_behalf,Sold,Very Good
5777,Legacy,Subaru,Automobile,Subaru Legacy,1229999,Station Wagon,Kenyan Used,"Nairobi, Kenya.",AWD,182000,,50000,2012,235,Petrol,2500,173,8,Automatic,10,12,sell_on_behalf,Available,Very Good
5776,Touareg,Volkswagen,Automobile,Volkswagen Touareg,1299999,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,249000,,54000,2007,360,Petrol,3600,237,8,Automatic,9,11,sell_on_behalf,Available,Very Good
5775,Aqua,Toyota,Automobile,Toyota Aqua,1599999,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,95000,,63000,2016,111,Petrol Hybrid,1500,101,11,Automatic,32,34,sell_on_behalf,Available,Very Good
5774,Golf TSI,Volkswagen,Automobile,Volkswagen Golf TSI,839999,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,198000,,40000,2009,179,Petrol,1200,109,10,Automatic,16,18,sell_on_behalf,Available,Very Good
5773,Atenza,Mazda,Automobile,Mazda Atenza,1999999,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,123000,,88000,2016,418,Diesel,2200,173,8,Automatic,10,12,sell_on_behalf,Available,Very Good
5771,SQ5,Audi,Automobile,Audi SQ5,4849999,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,49000,,150000,2015,469,Petrol,3000,354,5.3,Automatic,9,11,sell_on_behalf,Available,Very Good
5770,Forester,Subaru,Automobile,Subaru Forester,1539999,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,140000,,63000,2012,196,Petrol,2000,146,9,Automatic,10,12,sell_on_behalf,Available,Very Good
5769,X3,Bmw,Automobile,BMW X3,3699999,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,93000,,129500,2017,400,Diesel,2000,188,8,Automatic,10,12,sell_on_behalf,Available,Very Good
5768,Fortuner,Toyota,Automobile,Toyota Fortuner,2799999,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,72000,,87500,2013,420,Diesel,3000,188,8,Automatic,9,11,sell_on_behalf,Available,Very Good
5765,Hilux,Toyota,Automobile,Toyota Hilux Surf,1449999,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,190000,,54000,1997,287,Diesel,3000,140,10,Automatic,9,11,sell_on_behalf,Available,Very Good
5764,Forester,Subaru,Automobile,Subaru Forester,1179999,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,299000,,50000,2009,196,Petrol,2000,146,8,Automatic,10,12,sell_on_behalf,Available,Very Good
5759,Mark X,Toyota,Automobile,Toyota Mark X,789999,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,140000,,35000,2009,243,Petrol,2500,203,8.4,Automatic,10,12,sell_on_behalf,Available,Very Good
5751,Rav4,Toyota,Automobile,Toyota RAV4,3549999,SUV,Foreign Used,"Nairobi, Kenya.",4WD,60000,,122500,2016,220,Petrol,2400,160,8,Automatic,10,12,sell_on_behalf,Available,Excellent
5750,Passat,Volkswagen,Automobile,Volkswagen Passat,2679999,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,76000,,91000,2016,200,Petrol,1400,150,8,Automatic,14,16,sell_on_behalf,Sold,Excellent
5747,Landcruiser 200 series,Toyota,Automobile,Toyota Landcruiser ZX,12299999,SUV,Foreign Used,"Nairobi, Kenya.",4WD,37000,,369000,2017,450,Petrol,4600,314,8,Automatic,8,10,available,Available,Excellent
5746,Tiguan,Volkswagen,Automobile,Volkswagen Tiguan,4349999,SUV,Foreign Used,"Nairobi, Kenya.",2WD,52000,,147000,2017,250,Petrol,1400,148,8,Automatic,14,16,available,Available,Excellent
5745,E400,Mercedes,Automobile,Mercedes Benz E400,8999999,Convertible,Foreign Used,"Nairobi, Kenya.",2WD,33000,,270000,2019,480,Petrol,3000,328,6,Automatic,9,11,sell_on_behalf,Available,Excellent
5744,S350,Mercedes,Automobile,Mercedes Benz S350,3599999,Saloon,Kenyan Used,"Nairobi, Kenya.",AWD,124000,,122500,2010,370,Petrol,3500,302,8,Automatic,9,11,sell_on_behalf,Available,Very Good
5741,Discovery,Land rover,Automobile,Landrover Discovery Sport,6199999,SUV,Foreign Used,"Nairobi, Kenya.",4WD,73000,,180000,2016,340,Petrol,2000,237,8,Automatic,10,12,sell_on_behalf,Available,Excellent
5740,Q3,Audi,Automobile,Audi Q3,2799999,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,143000,,91000,2016,250,Petrol,1400,150,8,Automatic,14,16,sell_on_behalf,Available,Very Good
5739,Cooper,Mini,Automobile,Mini cooper,4349999,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,70000,,140000,2017,280,Petrol,2000,190,6.8,Automatic,10,12,available,Available,Very Good
5737,E220,Mercedes,Automobile,Mercedes Benz E220d,1179999,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,162000,,50000,2007,400,Diesel,2148,168,8,Automatic,10,12,sell_on_behalf,Available,Very Good
5734,Legacy,Subaru,Automobile,Subaru Legacy,1229999,Station Wagon,Kenyan Used,"Nairobi, Kenya.",AWD,138000,,54000,2011,235,Petrol,2500,173,9,Automatic,10,12,sell_on_behalf,Available,Very Good
5731,Swift,Suzuki,Automobile,Suzuki Swift,1249999,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,105000,,54000,2017,118,Petrol,1200,94,10,Automatic,16,18,sell_on_behalf,Available,Excellent
5729,Forester,Subaru,Automobile,Subaru Forester,2599999,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,120000,,87500,2016,196,Petrol,2000,154,8,Automatic,10,12,sell_on_behalf,Available,Very Good
5720,Vezel,Honda,Automobile,Honda Vezel,2689999,SUV,Foreign Used,"Nairobi, Kenya.",2WD,115000,,91000,2017,316,Petrol Hybrid,1500,162,9,Automatic,32,34,sell_on_behalf,Available,Very Good
5718,Fielder,Toyota,Automobile,Toyota Fielder,1689999,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,117000,,64000,2017,138,Petrol,1500,109,10,Automatic,14,16,sell_on_behalf,Available,Excellent
5717,C200,Mercedes,Automobile,Mercedes Benz C200,1499999,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,130000,,63000,2010,270,Petrol,1800,181,10,Automatic,11,13,sell_on_behalf,Available,Very Good
5716,Kluger,Toyota,Automobile,Toyota Kluger,879999,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,252000,,40000,2003,361,Petrol,3500,237,10,Automatic,9,11,sell_on_behalf,Available,Very Good
5713,C250,Mercedes,Automobile,Mercedes Benz C250,4649999,Saloon,Foreign Used,High Seas,2WD,36000,,157500,2017,350,Petrol,2000,208,8,Automatic,10,12,available,Available,Excellent
5712,A5,Audi,Automobile,Audi A5,4449999,Saloon,Foreign Used,High Seas,AWD,63000,,140000,2017,370,Petrol,2000,252,8,Automatic,10,12,available,Available,Excellent
5711,Xf,Jaguar,Automobile,Jaguar XF,3399999,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,90000,,105000,2016,430,Diesel,2200,190,8,Automatic,10,12,sell_on_behalf,Available,Very Good
5709,X4,Bmw,Automobile,BMW X4,5099999,SUV,Foreign Used,"Nairobi, Kenya.",AWD,67000,,150000,2016,350,Petrol,2000,241,6.2,Automatic,10,12,sell_on_behalf,Available,Very Good
5708,Discovery V,Land rover,Automobile,Landrover Discovery V,9499999,SUV,Foreign Used,"Nairobi, Kenya.",4WD,58000,,270000,2017,600,Diesel,3000,255,8,Automatic,9,11,sell_on_behalf,Available,Excellent
5706,Note,Nissan,Automobile,Nissan Note,689999,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,269000,,30000,2012,147,Petrol,1200,97,11,Automatic,16,18,sell_on_behalf,Available,Very Good
5703,Auris,Toyota,Automobile,Toyota Auris,785000,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,260000,,35000,2008,185,Petrol,1500,116,9,Automatic,14,16,sell_on_behalf,Available,Very Good
5701,X5,Bmw,Automobile,BMW X5,4749999,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,90000,,157500,2014,560,Diesel,3000,255,8,Automatic,9,11,sell_on_behalf,Available,Very Good
5700,RVR,Mitsubishi,Automobile,Mitsubishi RVR,1379999,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,95000,,54000,2011,172,Petrol,1800,137,10,Automatic,11,13,sell_on_behalf,Available,Very Good
5699,Vezel,Honda,Automobile,Honda Vezel,2699999,SUV,Foreign Used,"Nairobi, Kenya.",2WD,84000,,94500,2017,316,Petrol Hybrid,1500,162,9,Automatic,31,34,sell_on_behalf,Available,Excellent
5685,Probox / Succeed,Toyota,Automobile,Toyota Probox,1449999,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,95000,,63000,2019,141,Petrol,1500,109,11.7,Automatic,14,16,sell_on_behalf,Available,Very Good
5684,Landcruiser,Toyota,Automobile,Toyota Landcruiser Prado TX,2199999,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,213000,,88000,2007,246,Petrol,2700,167,11,Automatic,9,11,sell_on_behalf,Available,Very Good
5683,Cx3,Mazda,Automobile,Mazda CX3,2649999,SUV,Foreign Used,"Nairobi, Kenya.",2WD,98000,,91000,2017,204,Petrol,2000,118,8,Automatic,10,12,sell_on_behalf,Available,Excellent
5679,Tiguan,Volkswagen,Automobile,Volkswagen Tiguan,1749999,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,151000,,68000,2013,280,Petrol,2000,197,8,Automatic,10,12,sell_on_behalf,Available,Very Good
5678,530i,Bmw,Automobile,BMW 530i,4599999,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,79000,,157500,2017,350,Petrol,2000,248,6.2,Automatic,10,12,available,Available,Excellent
5674,116i,Bmw,Automobile,BMW 116i,1299999,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,166000,,54000,2014,220,Petrol,1600,134,8.5,Automatic,14,16,sell_on_behalf,Available,Average
5673,V60,Volvo,Automobile,Volvo V60,1699999,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,130000,,67500,2015,240,Petrol,1600,178,8,Automatic,14,16,sell_on_behalf,Available,Very Good
5672,Xtrail,Nissan,Automobile,Nissan XTRAIL,3149999,SUV,Foreign Used,"Nairobi, Kenya.",4WD,60000,,101500,2017,207,Petrol,2000,144,9,Automatic,10,12,sell_on_behalf,Available,Excellent
5671,A180,Mercedes,Automobile,Mercedes Benz A180,849999,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,78000,,35000,2012,146,Petrol,1500,122,8,Automatic,14,16,sell_on_behalf,Available,Very Good
5670,Demio,Mazda,Automobile,Mazda Demio,1349999,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,109000,,54000,2017,102,Petrol,1300,94,10,Automatic,16,18,sell_on_behalf,Available,Excellent
5669,RX450h,Lexus,Automobile,Lexus RX450h,2149999,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,155000,,88000,2010,350,Petrol Hybrid,3500,327,9,Automatic,13,15,sell_on_behalf,Available,Very Good
5664,Golf R,Volkswagen,Automobile,Volkswagen Golf R,3649999,Hatchback,Foreign Used,High Seas.,AWD,115000,,122500,2017,380,Petrol,2000,300,4,Automatic,10,12,available,Available,Excellent
5663,Juke,Nissan,Automobile,Nissan Juke,1499999,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,155000,,63000,2015,150,Petrol,1500,113,11,Automatic,14,16,sell_on_behalf,Available,Very Good
5662,Mira,Daihatsu,Automobile,Daihatsu Mira,849999,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,147000,,40000,2017,68,Petrol,660,58,17.5,Automatic,24,26,sell_on_behalf,Available,Very Good
