mileage,year_of_production,horse_power,engine_size,seats,price_ksh,fuel_type,transmission,car_name,body_type,annual_insurance,condition,source
"96,000km",2017/2,,"1,200cc",,4190.0,PETROL,AT,,Hatchback,,,SBT-Japan
"119,000km",2016/8,,"1,490cc",5,4180.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"79,000km",2012/7,,"2,200cc",,4180.0,DIESEL,AT,,SUV,,,SBT-Japan
"84,000km",2012/6,,"2,200cc",,4180.0,DIESEL,AT,,SUV,,,SBT-Japan
"135,000km",2017/9,,"1,300cc",,4180.0,PETROL,AT,,Hatchback,,,SBT-Japan
"65,000km",2015/11,,"1,500cc",,4160.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"100,000km",2016/2,,"1,500cc",,4160.0,PETROL,AT,,Van,,,SBT-Japan
"118,000km",2009/11,,"2,000cc",,4120.0,PETROL,AT,,Sedan,,,SBT-Japan
"134,000km",2012/3,,"2,180cc",5,4090.0,DIESEL,AT,,SUV,,,SBT-Japan
"96,000km",2008/1,,"1,790cc",5,4090.0,PETROL,AT,,Sedan,,,SBT-Japan
"102,000km",2016/3,,"1,300cc",,4050.0,PETROL,AT,,Van,,,SBT-Japan
"256,000km",2016/1,,"1,490cc",2[5],4040.0,PETROL,AT,,Van,,,SBT-Japan
"211,000km",2017/2,,"1,500cc",,4040.0,PETROL,AT,,Van,,,SBT-Japan
"131,000km",2008/4,,"1,500cc",,4040.0,PETROL,AT,,SUV,,,SBT-Japan
"122,000km",2016/6,,"1,490cc",5,4030.0,HYBRID(PETROL),AT,,Station Wagon,,,SBT-Japan
"230,000km",2014/9,,"2,180cc",5,4010.0,DIESEL,AT,,SUV,,,SBT-Japan
"154,000km",2016/4,,"1,500cc",,4000.0,PETROL,AT,,Station Wagon,,,SBT-Japan
"191,000km",2016/5,,"1,500cc",,4000.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"153,000km",2014/7,,"2,000cc",,3990.0,PETROL,AT,,Sedan,,,SBT-Japan
"148,000km",2016/1,,"1,500cc",,3990.0,PETROL,AT,,Van,,,SBT-Japan
"199,000km",2017/1,,"1,490cc",,3990.0,PETROL,AT,,Van,,,SBT-Japan
"98,000km",2001/6,,"1,990cc",8,3980.0,PETROL,AT,,Wagon,,,SBT-Japan
"129,000km",2012/3,,"1,980cc",8,3980.0,PETROL,AT,,Wagon,,,SBT-Japan
"165,000km",2006/3,,"1,790cc",5,3930.0,PETROL,AT,,Sedan,,,SBT-Japan
"208,000km",2012/12,,"1,800cc",,3930.0,PETROL,AT,,Sedan,,,SBT-Japan
"117,000km",2016/8,,"1,500cc",,3930.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"69,000km",2015/12,,"1,490cc",5,3920.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"157,000km",2016/2,,"1,490cc",,3920.0,PETROL,AT,,Van,,,SBT-Japan
"123,000km",2015/11,,"1,300cc",,3900.0,PETROL,AT,,Van,,,SBT-Japan
"340,000km",2004/7,,"4,000cc",2,3870.0,HYBRID(DIESEL),MT,,Truck,,,SBT-Japan
"126,000km",2012/5,,"2,000cc",,3870.0,PETROL,AT,,Wagon,,,SBT-Japan
"179,000km",2013/5,,"2,200cc",,3850.0,DIESEL,AT,,SUV,,,SBT-Japan
"134,000km",2015/8,,"1,500cc",,3850.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"162,000km",2015/8,,"1,490cc",,3850.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"238,000km",2016/3,,"1,500cc",,3850.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"170,000km",2002/10,,"2,000cc",,3840.0,PETROL,AT,,SUV,,,SBT-Japan
"109,000km",2016/2,,"1,300cc",,3830.0,PETROL,AT,,Van,,,SBT-Japan
"200,000km",2016/1,,"1,500cc",,3830.0,PETROL,AT,,Van,,,SBT-Japan
"117,000km",2016/3,,"1,490cc",5,3810.0,PETROL,AT,,Hatchback,,,SBT-Japan
"147,000km",2016/1,,"1,320cc",2[5],3790.0,PETROL,AT,,Van,,,SBT-Japan
"82,000km",2007/11,,"1,790cc",5,3770.0,PETROL,AT,,Sedan,,,SBT-Japan
"116,000km",2019/11,,"1,800cc",,3760.0,PETROL,AT,,Van,,,SBT-Japan
"90,000km",2010/3,,"1,990cc",5,3750.0,PETROL,AT,,SUV,,,SBT-Japan
"137,000km",2010/2,,"1,500cc",,3750.0,PETROL,AT,,Hatchback,,,SBT-Japan
"88,000km",2015/9,,"1,500cc",,3730.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"217,000km",2014/7,,"2,260cc",8,3710.0,DIESEL,AT,,Wagon,,,SBT-Japan
"129,000km",2011/3,,"1,990cc",5,3710.0,PETROL,AT,,SUV,,,SBT-Japan
"118,000km",2011/2,,"2,499cc",5,3680.0,PETROL,AT,,Sedan,,,SBT-Japan
"102,000km",2012/5,,"2,000cc",,3670.0,PETROL,AT,,Wagon,,,SBT-Japan
"107,000km",2012/4,,"2,000cc",,3670.0,PETROL,AT,,Wagon,,,SBT-Japan
"120,000km",2012/9,,"1,980cc",8,3670.0,PETROL,AT,,Wagon,,,SBT-Japan
"128,000km",2012/3,,"2,000cc",,3670.0,PETROL,AT,,Wagon,,,SBT-Japan
"182,000km",2008/7,,"1,500cc",,3670.0,PETROL,AT,,Hatchback,,,SBT-Japan
"188,000km",2022/1,,660cc,,4320.0,PETROL,AT,,Truck,,,SBT-Japan
"51,000km",2010/10,,"2,000cc",,4310.0,PETROL,AT,,SUV,,,SBT-Japan
"83,000km",2020/3,,990cc,5,4300.0,PETROL,AT,,Hatchback,,,SBT-Japan
"109,000km",2016/4,,"1,500cc",,4300.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"81,000km",2012/3,,"1,980cc",8,4290.0,PETROL,AT,,Wagon,,,SBT-Japan
"82,000km",2016/3,,"1,500cc",,4280.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"116,000km",2014/4,,"2,188cc",5,4270.0,DIESEL,AT,,SUV,,,SBT-Japan
"138,000km",2016/11,,"1,500cc",,4260.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"96,000km",2008/11,,"3,500cc",,4220.0,PETROL,AT,,SUV,,,SBT-Japan
"52,000km",2017/8,,"2,000cc",,4210.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"116,000km",2016/9,,"1,500cc",,4200.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"119,000km",2016/8,,"1,490cc",5,4180.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"79,000km",2012/7,,"2,200cc",,4180.0,DIESEL,AT,,SUV,,,SBT-Japan
"84,000km",2012/6,,"2,200cc",,4180.0,DIESEL,AT,,SUV,,,SBT-Japan
"135,000km",2017/9,,"1,300cc",,4180.0,PETROL,AT,,Hatchback,,,SBT-Japan
"82,000km",2010/6,,"1,500cc",,4170.0,PETROL,AT,,Station Wagon,,,SBT-Japan
"65,000km",2015/11,,"1,500cc",,4160.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"100,000km",2016/2,,"1,490cc",26 51,4160.0,PETROL,AT,,Van,,,SBT-Japan
"118,000km",2009/11,,"2,000cc",,4120.0,PETROL,AT,,Sedan,,,SBT-Japan
"134,000km",2012/3,,"2,180cc",5,4090.0,DIESEL,AT,,SUV,,,SBT-Japan
"96,000km",2008/1,,"1,790cc",5,4090.0,PETROL,AT,,Sedan,,,SBT-Japan
"102,000km",2016/3,,"1,300cc",,4050.0,PETROL,AT,,Van,,,SBT-Japan
"256,000km",2016/1,,"1,490cc",2[5],4040.0,PETROL,AT,,Van,,,SBT-Japan
"211,000km",2017/2,,"1,500cc",,4040.0,PETROL,AT,,Van,,,SBT-Japan
"131,000km",2008/4,,"1,500cc",,4040.0,PETROL,AT,,SUV,,,SBT-Japan
"122,000km",2016/6,,"1,490cc",5,4030.0,HYBRID(PETROL),AT,,Station Wagon,,,SBT-Japan
"230,000km",2014/9,,"2,180cc",5,4010.0,DIESEL,AT,,SUV,,,SBT-Japan
"154,000km",2016/4,,"1,500cc",,4000.0,PETROL,AT,,Station Wagon,,,SBT-Japan
"191,000km",2016/5,,"1,500cc",,4000.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"153,000km",2014/7,,"2,000cc",,3990.0,PETROL,AT,,Sedan,,,SBT-Japan
"148,000km",2016/1,,"1,500cc",,3990.0,PETROL,AT,,Van,,,SBT-Japan
"199,000km",2017/1,,"1,490cc",,3990.0,PETROL,AT,,Van,,,SBT-Japan
"98,000km",2001/6,,"1,990cc",8,3980.0,PETROL,AT,,Wagon,,,SBT-Japan
"129,000km",2012/3,,"1,980cc",8,3980.0,PETROL,AT,,Wagon,,,SBT-Japan
"165,000km",2006/3,,"1,790cc",5,3930.0,PETROL,AT,,Sedan,,,SBT-Japan
"208,000km",2012/12,,"1,800cc",,3930.0,PETROL,AT,,Sedan,,,SBT-Japan
"117,000km",2016/8,,"1,500cc",,3930.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"69,000km",2015/12,,"1,490cc",5,3920.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"157,000km",2016/2,,"1,490cc",,3920.0,PETROL,AT,,Van,,,SBT-Japan
"123,000km",2015/11,,"1,300cc",,3900.0,PETROL,AT,,Van,,,SBT-Japan
"340,000km",2004/7,,"4,000cc",2,3870.0,HYBRID(DIESEL),MT,,Truck,,,SBT-Japan
"126,000km",2012/5,,"2,000cc",,3870.0,PETROL,AT,,Wagon,,,SBT-Japan
"179,000km",2013/5,,"2,200cc",,3850.0,DIESEL,AT,,SUV,,,SBT-Japan
"134,000km",2015/8,,"1,500cc",,3850.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"162,000km",2015/8,,"1,490cc",,3850.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"238,000km",2016/3,,"1,500cc",,3850.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"170,000km",2002/10,,"2,000cc",,3840.0,PETROL,AT,,SUV,,,SBT-Japan
"109,000km",2016/2,,"1,300cc",,3830.0,PETROL,AT,,Van,,,SBT-Japan
"200,000km",2016/1,,"1,500cc",,3830.0,PETROL,AT,,Van,,,SBT-Japan
"117,000km",2016/3,,"1,490cc",5,3810.0,PETROL,AT,,Hatchback,,,SBT-Japan
"147,000km",2016/1,,"1,320cc",2[5],3790.0,PETROL,AT,,Van,,,SBT-Japan
"82,000km",2007/11,,"1,790cc",5,3770.0,PETROL,AT,,Sedan,,,SBT-Japan
"116,000km",2019/11,,"1,800cc",,3760.0,PETROL,AT,,Van,,,SBT-Japan
"137,000km",2010/2,,"1,500cc",,3750.0,PETROL,AT,,Hatchback,,,SBT-Japan
"88,000km",2015/9,,"1,500cc",,3730.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"217,000km",2014/7,,"2,260cc",8,3710.0,DIESEL,AT,,Wagon,,,SBT-Japan
"129,000km",2011/3,,"1,990cc",5,3710.0,PETROL,AT,,SUV,,,SBT-Japan
"118,000km",2011/2,,"2,499cc",5,3680.0,PETROL,AT,,Sedan,,,SBT-Japan
"102,000km",2012/5,,"2,000cc",,3670.0,PETROL,AT,,Wagon,,,SBT-Japan
"107,000km",2012/4,,"2,000cc",,3670.0,PETROL,AT,,Wagon,,,SBT-Japan
"120,000km",2012/9,,"1,980cc",8,3670.0,PETROL,AT,,Wagon,,,SBT-Japan
"128,000km",2012/3,,"2,000cc",,3670.0,PETROL,AT,,Wagon,,,SBT-Japan
"182,000km",2008/7,,"1,500cc",,3670.0,PETROL,AT,,Hatchback,,,SBT-Japan
"184,000km",2010/2,,"2,000cc",,3670.0,PETROL,AT,,Wagon,,,SBT-Japan
"202,000km",2013/11,,"2,260cc",8,3660.0,DIESEL,AT,,Wagon,,,SBT-Japan
"78,000km",2016/4,,"1,490cc",6,3660.0,HYBRID(PETROL),AT,,Mini Van,,,SBT-Japan
"104,000km",2012/3,,"2,000cc",,3660.0,PETROL,AT,,Wagon,,,SBT-Japan
"143,000km",2008/3,,"1,800cc",,3650.0,PETROL,AT,,Truck,,,SBT-Japan
"105,000km",2014/2,,"2,000cc",,3650.0,PETROL,AT,,SUV,,,SBT-Japan
"68,000km",2001/9,,"1,800cc",,3650.0,PETROL,MT,,Truck,,,SBT-Japan
"72,000km",2016/3,,"1,490cc",5,3640.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"436,000km",2008/10,,"4,000cc",3,3630.0,DIESEL,AT,,Truck,,,SBT-Japan
"158,000km",2012/2,,"1,490cc",5,3630.0,PETROL,AT,,Station Wagon,,,SBT-Japan
"299,000km",2016/2,,"1,490cc",2[5],3620.0,PETROL,AT,,Station Wagon,,,SBT-Japan
"153,000km",2009/11,,"2,400cc",,3610.0,PETROL,AT,,Mini Van,,,SBT-Japan
"153,000km",2009/11,,"2,400cc",,3610.0,PETROL,AT,,Mini Van,,,SBT-Japan
"155,000km",2004/11,,"1,990cc",,3610.0,PETROL,MT,,Truck,,,SBT-Japan
"130,000km",2010/3,,"2,000cc",,3610.0,PETROL,AT,,SUV,,,SBT-Japan
"116,000km",2012/9,,"1,980cc",8,3600.0,PETROL,AT,,Wagon,,,SBT-Japan
"157,000km",2014/2,,"1,790cc",5,3600.0,PETROL,AT,,SUV,,,SBT-Japan
"175,000km",2012/2,,"2,000cc",,3600.0,PETROL,AT,,Wagon,,,SBT-Japan
"46,000km",2010/6,,"1,800cc",,3590.0,PETROL,AT,,Sedan,,,SBT-Japan
"127,000km",2012/1,,"1,990cc",5,3580.0,PETROL,AT,,SUV,,,SBT-Japan
"37,000km",2010/6,,"2,990cc",5,3580.0,PETROL,AT,,Sedan,,,SBT-Japan
"140,000km",2017/1,,"1,500cc",,3580.0,PETROL,AT,,Station Wagon,,,SBT-Japan
"143,000km",2010/4,,"1,990cc",2[5],3570.0,PETROL,AT,,Van,,,SBT-Japan
"102,000km",2016/2,,"2,000cc",,3570.0,HYBRID(PETROL),AT,,Mini Van,,,SBT-Japan
"178,000km",2012/8,,"2,000cc",,3570.0,PETROL,AT,,Wagon,,,SBT-Japan
"113,000km",2016/11,,"1,320cc",5,3570.0,PETROL,AT,,Hatchback,,,SBT-Japan
"175,000km",2012/2,,"2,000cc",,3570.0,PETROL,AT,,Wagon,,,SBT-Japan
"118,000km",2016/8,,"1,990cc",8,3560.0,PETROL,AT,,Mini Van,,,SBT-Japan
"188,000km",2016/9,,"1,500cc",,3560.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"141,000km",2015/9,,"1,500cc",,3560.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"108,000km",2013/9,,"2,400cc",,3560.0,PETROL,AT,,Mini Van,,,SBT-Japan
"164,000km",2011/1,,"2,400cc",,3550.0,PETROL,AT,,SUV,,,SBT-Japan
"82,000km",2009/7,,"1,800cc",,3550.0,PETROL,AT,,Sedan,,,SBT-Japan
"192,000km",2012/1,,"1,980cc",7,3540.0,PETROL,AT,,Wagon,,,SBT-Japan
"226,000km",2010/1,,"1,790cc",5,3530.0,PETROL,AT,,Sedan,,,SBT-Japan
"239,000km",2003/12,,"2,830cc",8,3500.0,DIESEL,AT,,Wagon,,,SBT-Japan
"181,000km",2011/5,,"1,990cc",5,3490.0,PETROL,AT,,SUV,,,SBT-Japan
"193,000km",2010/1,,"2,000cc",,3480.0,PETROL,AT,,SUV,,,SBT-Japan
"93,000km",2016/3,,"1,329cc",5,3470.0,PETROL,AT,,Hatchback,,,SBT-Japan
"116,000km",2008/1,,"1,990cc",3,3460.0,PETROL,MT,,Truck,,,SBT-Japan
"127,000km",2010/3,,"1,790cc",7,3450.0,PETROL,AT,,SUV,,,SBT-Japan
"98,000km",2020/7,,660cc,,3420.0,PETROL,AT,,Hatchback,,,SBT-Japan
"60,000km",2016/3,,"2,000cc",,3420.0,DIESEL,AT,,Station Wagon,,,SBT-Japan
"194,000km",2011/9,,"1,500cc",,3420.0,PETROL,AT,,Van,,,SBT-Japan
"150,000km",2003/10,,"1,800cc",,3420.0,PETROL,AT,,Truck,,,SBT-Japan
"113,000km",2016/7,,"1,500cc",,3420.0,HYBRID(PETROL),AT,,Mini Van,,,SBT-Japan
"101,000km",2015/1,,"1,490cc",5,3390.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"112,000km",2011/8,,"2,000cc",,3380.0,PETROL,AT,,SUV,,,SBT-Japan
"191,000km",2005/12,,"1,990cc",5,3360.0,PETROL,AT,,SUV,,,SBT-Japan
"168,000km",2012/3,,"1,500cc",,3350.0,PETROL,5MT,,Hatchback,,,SBT-Japan
"239,000km",2010/2,,"1,500cc",,3350.0,PETROL,AT,,Station Wagon,,,SBT-Japan
"127,000km",2011/12,,"2,000cc",,3350.0,PETROL,AT,,SUV,,,SBT-Japan
"97,000km",2005/8,,"1,800cc",,3350.0,PETROL,AT,,Truck,,,SBT-Japan
"209,000km",2004/3,,"1,800cc",,3350.0,PETROL,MT,,Truck,,,SBT-Japan
"166,000km",2014/10,,"2,480cc",5,3340.0,PETROL,AT,,SUV,,,SBT-Japan
"150,000km",2009/10,,"2,500cc",,3340.0,PETROL,AT,,Sedan,,,SBT-Japan
"115,000km",2016/2,,"1,600cc",,3330.0,PETROL,AT,,Hatchback,,,SBT-Japan
"133,000km",2015/7,,"1,490cc",5,3320.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"114,000km",2015/12,,"1,500cc",,3320.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"52,000km",2015/11,,"1,320cc",5,3290.0,PETROL,AT,,Hatchback,,,SBT-Japan
"225,000km",1999/11,,"1,490cc",5,3290.0,PETROL,AT,,Sedan,,,SBT-Japan
"115,000km",2012/5,,"2,200cc",,3290.0,DIESEL,AT,,SUV,,,SBT-Japan
"158,000km",2010/3,,"1,780cc",3,3260.0,PETROL,AT,,Truck,,,SBT-Japan
"252,000km",2014/3,,"1,490cc",2[5],3260.0,PETROL,AT,,Van,,,SBT-Japan
"203,000km",2001/2,,"2,500cc",,3250.0,DIESEL,MT,,Truck,,,SBT-Japan
"112,000km",2016/6,,"1,190cc",5,3240.0,PETROL,AT,,Hatchback,,,SBT-Japan
"127,000km",2015/4,,"1,490cc",5,3220.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"124,000km",2007/2,,"1,790cc",,3200.0,PETROL,AT,,Sedan,,,SBT-Japan
"44,000km",2011/10,,"2,500cc",,3190.0,PETROL,AT,,Sedan,,,SBT-Japan
"97,000km",2014/1,,"1,990cc",5,3180.0,PETROL,AT,,Sedan,,,SBT-Japan
"85,000km",2015/9,,"1,300cc",,3180.0,PETROL,AT,,Hatchback,,,SBT-Japan
"90,000km",2010/2,,"1,800cc",,3180.0,PETROL,AT,,Truck,,,SBT-Japan
"36,000km",2009/2,,"1,795cc",5,3180.0,PETROL,AT,,Sedan,,,SBT-Japan
"62,000km",2002/2,,"1,490cc",5,3160.0,PETROL,AT,,Hatchback,,,SBT-Japan
"86,000km",2015/4,,"1,000cc",,3160.0,PETROL,AT,,Hatchback,,,SBT-Japan
"241,000km",2016/3,,"1,320cc",5,3150.0,PETROL,AT,,Hatchback,,,SBT-Japan
"162,000km",2011/3,,"1,500cc",,3140.0,PETROL,AT,,Sedan,,,SBT-Japan
"145,000km",2015/7,,"1,496cc",5,3130.0,PETROL,AT,,Hatchback,,,SBT-Japan
"200,000km",2014/7,,"1,290cc",2[5],3120.0,PETROL,AT,,Van,,,SBT-Japan
"190,000km",2008/8,,"2,360cc",8,3120.0,PETROL,AT,,Mini Van,,,SBT-Japan
"132,000km",2008/3,,"1,490cc",2[5],3110.0,PETROL,AT,,Van,,,SBT-Japan
"69,000km",2006/5,,"1,290cc",2[5],3100.0,PETROL,AT,,Van,,,SBT-Japan
"86,000km",2002/9,,"1,490cc",5,3090.0,PETROL,AT,,Hatchback,,,SBT-Japan
"97,000km",2009/3,,"1,490cc",2[5],3090.0,PETROL,AT,,Van,,,SBT-Japan
"89,000km",2004/11,,"1,490cc",5,3090.0,PETROL,AT,,Hatchback,,,SBT-Japan
"90,000km",2004/4,,"1,300cc",,3090.0,PETROL,AT,,Hatchback,,,SBT-Japan
"149,000km",2011/12,,"2,400cc",,3070.0,PETROL,AT,,Mini Van,,,SBT-Japan
"139,000km",2012/7,,"2,400cc",,3070.0,PETROL,AT,,Mini Van,,,SBT-Japan
"124,000km",2016/2,,"1,190cc",5,3060.0,PETROL,AT,,Hatchback,,,SBT-Japan
"82,000km",2015/6,,"1,500cc",,3060.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"88,000km",2012/1,,"1,500cc",,3050.0,PETROL,AT,,Sedan,,,SBT-Japan
"89,000km",2015/12,,"1,190cc",,3050.0,PETROL,AT,,Hatchback,,,SBT-Japan
"132,000km",2012/9,,"2,000cc",,3050.0,DIESEL,AT,,Sedan,,,SBT-Japan
"55,000km",2015/9,,"1,000cc",,3050.0,PETROL,AT,,Hatchback,,,SBT-Japan
"138,000km",2014/2,,"1,490cc",2[5],3040.0,PETROL,AT,,Van,,,SBT-Japan
"187,000km",2009/11,,"2,500cc",,3040.0,PETROL,AT,,Sedan,,,SBT-Japan
"177,000km",2015/3,,"1,320cc",5,3030.0,PETROL,AT,,Hatchback,,,SBT-Japan
"220,000km",2003/8,,"1,500cc",,3030.0,PETROL,AT,,Van,,,SBT-Japan
"147,000km",2006/10,,"1,490cc",2[5],3020.0,PETROL,AT,,Van,,,SBT-Japan
"140,000km",2007/6,,"3,000cc",,3020.0,PETROL,AT,,Sedan,,,SBT-Japan
"102,000km",2008/5,,"2,400cc",,3010.0,PETROL,AT,,Sedan,,,SBT-Japan
"97,000km",2013/11,,"1,800cc",,3010.0,PETROL,AT,,Mini Van,,,SBT-Japan
"155,000km",2013/2,,"1,790cc",7,3000.0,PETROL,AT,,Mini Van,,,SBT-Japan
"145,000km",2012/2,,"1,490cc",2[5],3000.0,PETROL,MT,,Van,,,SBT-Japan
"67,000km",2013/5,,"1,500cc",,3000.0,PETROL,AT,,SUV,,,SBT-Japan
"103,000km",2008/11,,"1,500cc",,2980.0,PETROL,AT,,Hatchback,,,SBT-Japan
"244,000km",2014/10,,"2,200cc",,2970.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"114,000km",2015/7,,"1,300cc",,2970.0,PETROL,AT,,Hatchback,,,SBT-Japan
"205,000km",2010/6,,"1,490cc",5,2960.0,PETROL,AT,,Station Wagon,,,SBT-Japan
"144,000km",2005/4,,"1,490cc",5,2960.0,PETROL,AT,,Hatchback,,,SBT-Japan
"237,000km",2015/2,,"1,320cc",5,2960.0,PETROL,AT,,Hatchback,,,SBT-Japan
"126,000km",2011/11,,"1,790cc",7,2960.0,PETROL,AT,,Mini Van,,,SBT-Japan
"102,000km",2008/5,,"2,400cc",,3010.0,PETROL,AT,,Sedan,,,SBT-Japan
"97,000km",2013/11,,"1,800cc",,3010.0,PETROL,AT,,Mini Van,,,SBT-Japan
"155,000km",2013/2,,"1,790cc",7,3000.0,PETROL,AT,,Mini Van,,,SBT-Japan
"145,000km",2012/2,,"1,490cc",2[5],3000.0,PETROL,MT,,Van,,,SBT-Japan
"67,000km",2013/5,,"1,500cc",,3000.0,PETROL,AT,,SUV,,,SBT-Japan
"103,000km",2008/11,,"1,500cc",,2980.0,PETROL,AT,,Hatchback,,,SBT-Japan
"244,000km",2014/10,,"2,200cc",,2970.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"114,000km",2015/7,,"1,300cc",,2970.0,PETROL,AT,,Hatchback,,,SBT-Japan
"205,000km",2010/6,,"1,490cc",5,2960.0,PETROL,AT,,Station Wagon,,,SBT-Japan
"144,000km",2005/4,,"1,490cc",5,2960.0,PETROL,AT,,Hatchback,,,SBT-Japan
"237,000km",2015/2,,"1,320cc",5,2960.0,PETROL,AT,,Hatchback,,,SBT-Japan
"126,000km",2011/11,,"1,790cc",7,2960.0,PETROL,AT,,Mini Van,,,SBT-Japan
"61,000km",2015/12,,990cc,,2960.0,PETROL,AT,,Hatchback,,,SBT-Japan
"164,000km",2011/10,,"2,000cc",,2960.0,PETROL,AT,,SUV,,,SBT-Japan
"125,000km",2014/5,,"1,500cc",,2960.0,PETROL,AT,,Hatchback,,,SBT-Japan
"80,000km",2006/10,,"2,380cc",10,2950.0,PETROL,AT,,Mini Van,,,SBT-Japan
"97,000km",1996/3,,"1,490cc",5,2950.0,PETROL,AT,,Sedan,,,SBT-Japan
"215,000km",2008/6,,"1,500cc",,2950.0,PETROL,AT,,Van,,,SBT-Japan
"88,000km",2004/2,,"1,500cc",,2950.0,PETROL,AT,,Hatchback,,,SBT-Japan
"38,000km",2015/9,,"1,200cc",,2950.0,PETROL,AT,,Hatchback,,,SBT-Japan
"187,000km",2008/12,,"2,000cc",,2950.0,PETROL,AT,,SUV,,,SBT-Japan
"189,000km",2004/11,,"1,790cc",5,2940.0,PETROL,AT,,Sedan,,,SBT-Japan
"102,000km",2014/2,,"1,580cc",5,2930.0,PETROL,6MT,,Hatchback,,,SBT-Japan
"130,000km",2014/8,,"1,500cc",,2930.0,PETROL,AT,,Mini Van,,,SBT-Japan
"230,000km",2008/1,,"1,500cc",,2930.0,PETROL,AT,,Van,,,SBT-Japan
"117,000km",2011/10,,"2,500cc",,2930.0,PETROL,AT,,Sedan,,,SBT-Japan
"261,000km",2004/10,,"1,990cc",6,2920.0,PETROL,MT,,Truck,,,SBT-Japan
"193,000km",2005/1,,"1,490cc",5,2920.0,PETROL,AT,,Hatchback,,,SBT-Japan
"183,000km",2013/1,,"2,000cc",,2920.0,PETROL,AT,,Sedan,,,SBT-Japan
"66,000km",2013/3,,"1,500cc",,2920.0,PETROL,AT,,SUV,,,SBT-Japan
"211,000km",2007/5,,"1,290cc",2[5],2910.0,PETROL,AT,,Van,,,SBT-Japan
"59,000km",2011/9,,"2,500cc",,2910.0,PETROL,AT,,Sedan,,,SBT-Japan
"81,000km",2012/2,,"1,300cc",,2890.0,PETROL,AT,,Sedan,,,SBT-Japan
"145,000km",2002/8,,"1,490cc",5,2880.0,PETROL,AT,,Hatchback,,,SBT-Japan
"180,000km",2015/6,,990cc,5,2880.0,PETROL,AT,,Hatchback,,,SBT-Japan
"165,000km",2007/3,,"1,490cc",2[5],2880.0,PETROL,AT,,Van,,,SBT-Japan
"110,000km",2005/7,,"2,360cc",8,2880.0,PETROL,AT,,Mini Van,,,SBT-Japan
"111,000km",2013/6,,"1,490cc",2[5],2870.0,PETROL,AT,,Van,,,SBT-Japan
"102,000km",2011/10,,"2,000cc",,2870.0,PETROL,AT,,SUV,,,SBT-Japan
"133,000km",2012/2,,"1,800cc",,2870.0,PETROL,AT,,Mini Van,,,SBT-Japan
"130,000km",2015,,"1,200cc",,2860.0,PETROL,AT,,Hatchback,,,SBT-Japan
"124,000km",2010/9,,"1,400cc",,2860.0,PETROL,AT,,Hatchback,,,SBT-Japan
"163,000km",2006/10,,"1,490cc",5,2850.0,PETROL,AT,,Hatchback,,,SBT-Japan
"161,000km",2008/2,,"2,360cc",8,2850.0,PETROL,AT,,Mini Van,,,SBT-Japan
"185,000km",2016/3,,"1,490cc",5,2850.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"145,000km",2004/3,,"1,290cc",5,2840.0,PETROL,AT,,Hatchback,,,SBT-Japan
"173,000km",2015/2,,"1,300cc",,2840.0,PETROL,AT,,Hatchback,,,SBT-Japan
"108,000km",2015/3,,"1,600cc",,2840.0,PETROL,AT,,Sedan,,,SBT-Japan
"67,000km",2013/3,,"1,500cc",,2840.0,PETROL,AT,,SUV,,,SBT-Japan
